model,temperature,loop_index,start_time_clock,end_time_clock,latency_seconds,validation_status,error_type,raw_response
llama3.1:8b,0.7,66,02:28:31,02:28:36,4.445767164230347,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.9},{""user_id"":4,""username"":""delta44"",""email"":""test4@domain.com"",""account_active"":false,""score"":76.8},{""user_id"":5,""username"":""epsilon88"",""email"":""test5@domain.com"",""account_active"":true,""score"":55.2}]}"
llama3.1:8b,0.7,67,02:28:36,02:28:40,4.458151817321777,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":false,""score"":91.8},{""user_id"":4,""username"":""delta88"",""email"":""test4@domain.com"",""account_active"":true,""score"":67.9},{""user_id"":5,""username"":""epsilon77"",""email"":""test5@domain.com"",""account_active"":true,""score"":23.4}]}"
llama3.1:8b,0.7,68,02:28:40,02:28:45,4.468557834625244,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma55"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.9},{""user_id"":4,""username"":""delta88"",""email"":""test4@domain.com"",""account_active"":false,""score"":76.2},{""user_id"":5,""username"":""epsilon11"",""email"":""test5@domain.com"",""account_active"":true,""score"":55.5}]}"
llama3.1:8b,0.7,69,02:28:45,02:28:49,4.463746070861816,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.8},{""user_id"":4,""username"":""delta88"",""email"":""test4@domain.com"",""account_active"":false,""score"":77.9},{""user_id"":5,""username"":""epsilon55"",""email"":""test5@domain.com"",""account_active"":true,""score"":54.2}]}"
llama3.1:8b,0.7,70,02:28:49,02:28:55,6.095778226852417,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 99.9}
  ]
}"
llama3.1:8b,0.7,71,02:28:55,02:29:00,4.4459569454193115,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.2},{""user_id"":4,""username"":""delta44"",""email"":""test4@domain.com"",""account_active"":false,""score"":23.8},{""user_id"":5,""username"":""epsilon55"",""email"":""test5@domain.com"",""account_active"":true,""score"":75.9}]}"
llama3.1:8b,0.7,72,02:29:00,02:29:06,6.102699041366577,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma44"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.8}
  ]
}"
llama3.1:8b,0.7,73,02:29:06,02:29:10,4.493841886520386,PASS,,"{""profiles"":[{""user_id"":3,""username"":""charlie55"",""email"":""test3@domain.com"",""account_active"":true,""score"":95.8},{""user_id"":4,""username"":""delta77"",""email"":""test4@domain.com"",""account_active"":false,""score"":69.2},{""user_id"":5,""username"":""epsilon11"",""email"":""test5@domain.com"",""account_active"":true,""score"":91.3}]}"
llama3.1:8b,0.7,74,02:29:10,02:29:14,4.35374116897583,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma99"",""email"":""test3@domain.com"",""account_active"":true,""score"":100},{""user_id"":4,""username"":""delta22"",""email"":""test4@domain.com"",""account_active"":false,""score"":55.5},{""user_id"":5,""username"":""epsilon88"",""email"":""test5@domain.com"",""account_active"":true,""score"":99.9}]}"
llama3.1:8b,0.7,75,02:29:14,02:29:19,4.456822156906128,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.8}]}"
llama3.1:8b,0.7,76,02:29:19,02:29:23,4.4581310749053955,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma88"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.2},{""user_id"":4,""username"":""delta11"",""email"":""test4@domain.com"",""account_active"":false,""score"":55.8},{""user_id"":5,""username"":""epsilon77"",""email"":""test5@domain.com"",""account_active"":true,""score"":72.9}]}"
llama3.1:8b,0.7,77,02:29:23,02:29:28,4.446591854095459,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.8}]}"
llama3.1:8b,0.7,78,02:29:28,02:29:32,4.498482942581177,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.8}]}"
llama3.1:8b,0.7,79,02:29:32,02:29:37,4.456797122955322,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.9},{""user_id"":4,""username"":""delta44"",""email"":""test4@domain.com"",""account_active"":false,""score"":76.8},{""user_id"":5,""username"":""epsilon88"",""email"":""test5@domain.com"",""account_active"":true,""score"":55.3}]}"
llama3.1:8b,0.7,80,02:29:37,02:29:41,4.45426082611084,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.0},{""user_id"":4,""username"":""delta44"",""email"":""test4@domain.com"",""account_active"":false,""score"":69.2},{""user_id"":5,""username"":""epsilon55"",""email"":""test5@domain.com"",""account_active"":true,""score"":91.7}]}"
llama3.1:8b,0.7,81,02:29:41,02:29:46,4.451355934143066,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.8}]}"
llama3.1:8b,0.7,82,02:29:46,02:29:50,4.44300389289856,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.8}]}"
llama3.1:8b,0.7,83,02:29:50,02:29:55,4.490736961364746,PASS,,"{""profiles"":[{""user_id"":3,""username"":""delta88"",""email"":""test3@domain.com"",""account_active"":false,""score"":91.8},{""user_id"":4,""username"":""epsilon11"",""email"":""test4@domain.com"",""account_active"":true,""score"":75.9},{""user_id"":5,""username"":""zeta77"",""email"":""test5@domain.com"",""account_active"":true,""score"":62.2}]}"
llama3.1:8b,0.7,84,02:29:55,02:29:59,4.257869243621826,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":true,""score"":99},{""user_id"":4,""username"":""delta33"",""email"":""test4@domain.com"",""account_active"":false,""score"":76.8},{""user_id"":5,""username"":""epsilon77"",""email"":""test5@domain.com"",""account_active"":true,""score"":54}]}"
llama3.1:8b,0.7,85,02:29:59,02:30:05,6.117380142211914,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma11"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.8}
  ]
}"
llama3.1:8b,0.7,86,02:30:05,02:30:09,4.451680898666382,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.9}]}"
llama3.1:8b,0.7,87,02:30:09,02:30:14,4.44409704208374,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.8}]}"
llama3.1:8b,0.7,88,02:30:14,02:30:18,4.443669080734253,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":92.8}]}"
llama3.1:8b,0.7,89,02:30:18,02:30:23,4.447715759277344,PASS,,"{""profiles"":[{""user_id"":5,""username"":""gamma66"",""email"":""test5@domain.com"",""account_active"":true,""score"":99.8},{""user_id"":6,""username"":""delta77"",""email"":""test6@domain.com"",""account_active"":false,""score"":23.4},{""user_id"":7,""username"":""epsilon88"",""email"":""test7@domain.com"",""account_active"":true,""score"":91.1}]}"
llama3.1:8b,0.7,90,02:30:23,02:30:27,4.442281007766724,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.8}]}"
llama3.1:8b,0.7,91,02:30:27,02:30:32,4.448504686355591,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.8},{""user_id"":4,""username"":""delta88"",""email"":""test4@domain.com"",""account_active"":false,""score"":19.5},{""user_id"":5,""username"":""epsilon77"",""email"":""test5@domain.com"",""account_active"":true,""score"":67.9}]}"
llama3.1:8b,0.7,92,02:30:32,02:30:36,4.4459497928619385,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.8}]}"
llama3.1:8b,0.7,93,02:30:36,02:30:42,6.110172271728516,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma11"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.8}
  ]
}"
llama3.1:8b,0.7,94,02:30:42,02:30:47,4.442872047424316,PASS,,"{""profiles"":[{""user_id"":5,""username"":""gamma77"",""email"":""test3@domain.com"",""account_active"":false,""score"":91.9},{""user_id"":6,""username"":""delta88"",""email"":""test4@domain.com"",""account_active"":true,""score"":67.8},{""user_id"":7,""username"":""epsilon99"",""email"":""test5@domain.com"",""account_active"":false,""score"":13.4}]}"
llama3.1:8b,0.7,95,02:30:47,02:30:51,4.4428441524505615,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.8}]}"
llama3.1:8b,0.7,96,02:30:51,02:30:57,6.093481063842773,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma33"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.8}
  ]
}"
llama3.1:8b,0.7,97,02:30:57,02:31:02,4.4471118450164795,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.8}]}"
llama3.1:8b,0.7,98,02:31:02,02:31:06,4.4498209953308105,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.8},{""user_id"":4,""username"":""delta44"",""email"":""test4@domain.com"",""account_active"":false,""score"":19.5},{""user_id"":5,""username"":""epsilon55"",""email"":""test5@domain.com"",""account_active"":true,""score"":73.9}]}"
llama3.1:8b,0.7,99,02:31:06,02:31:11,4.5869152545928955,PASS,,"{""profiles"":[{""user_id"":1234,""username"":""gamma88"",""email"":""test3@domain.com"",""account_active"":true,""score"":95.9},{""user_id"":4567,""username"":""delta11"",""email"":""test4@domain.com"",""account_active"":false,""score"":78.2},{""user_id"":7890,""username"":""epsilon44"",""email"":""test5@domain.com"",""account_active"":true,""score"":67.8}]}"
llama3.1:8b,0.7,100,02:31:11,02:31:15,4.443560838699341,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.9},{""user_id"":4,""username"":""delta44"",""email"":""test4@domain.com"",""account_active"":false,""score"":55.6},{""user_id"":5,""username"":""epsilon88"",""email"":""test5@domain.com"",""account_active"":true,""score"":77.3}]}"
llama3.1:8b,1.0,1,02:31:15,02:31:20,4.4575629234313965,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":77.2},{""user_id"":4,""username"":""delta88"",""email"":""test4@domain.com"",""account_active"":false,""score"":92.6},{""user_id"":5,""username"":""epsilon11"",""email"":""test5@domain.com"",""account_active"":true,""score"":67.8}]}"
llama3.1:8b,1.0,2,02:31:20,02:31:24,4.444958925247192,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.9}]}"
llama3.1:8b,1.0,3,02:31:24,02:31:29,4.491738319396973,PASS,,"{""profiles"":[{""user_id"":123,""username"":""delta11"",""email"":""test3@domain.com"",""account_active"":true,""score"":99.8},{""user_id"":124,""username"":""epsilon44"",""email"":""test4@domain.com"",""account_active"":false,""score"":76.9},{""user_id"":125,""username"":""zeta77"",""email"":""test5@domain.com"",""account_active"":true,""score"":53.2}]}"
llama3.1:8b,1.0,4,02:31:29,02:31:33,4.448025226593018,PASS,,"{""profiles"":[{""user_id"":3,""username"":""gamma11"",""email"":""test3@domain.com"",""account_active"":true,""score"":77.8},{""user_id"":4,""username"":""delta44"",""email"":""test4@domain.com"",""account_active"":false,""score"":99.2},{""user_id"":5,""username"":""epsilon55"",""email"":""test5@domain.com"",""account_active"":true,""score"":62.9}]}"
llama3.1:8b,1.0,5,02:31:33,02:31:37,4.4555182456970215,PASS,,"{""profiles"":[{""user_id"":1,""username"":""alpha99"",""email"":""test1@domain.com"",""account_active"":true,""score"":88.5},{""user_id"":2,""username"":""beta22"",""email"":""test2@domain.com"",""account_active"":false,""score"":42.1},{""user_id"":3,""username"":""gamma33"",""email"":""test3@domain.com"",""account_active"":true,""score"":91.8}]}"
llama3.1:8b,1.0,6,02:31:37,02:31:44,6.117922782897949,PASS,,"{
  ""profiles"": [
    {""user_id"": 1, ""username"": ""alpha99"", ""email"": ""test1@domain.com"", ""account_active"": true, ""score"": 88.5},
    {""user_id"": 2, ""username"": ""beta22"", ""email"": ""test2@domain.com"", ""account_active"": false, ""score"": 42.1},
    {""user_id"": 3, ""username"": ""gamma11"", ""email"": ""test3@domain.com"", ""account_active"": true, ""score"": 91.8}
  ]
}"
